tempo,rms_mean,rms_std,zcr_mean,spectral_centroid_mean,spectral_rolloff_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,emotion,file
143.5546875,0.1434277892112732,0.05529877543449402,0.03957727713178295,639.3866045935274,995.1678324854652,0.4567481577396393,0.5209792852401733,0.3040976822376251,0.3803744912147522,0.11940934509038925,0.06615390628576279,0.042325906455516815,0.12651696801185608,0.2673560678958893,0.20129938423633575,0.3190723955631256,0.19847804307937622,-267.8547668457031,30.897878646850586,206.0966796875,19.090288162231445,14.276243209838867,16.958900451660156,-16.926513671875,7.849775791168213,15.374922752380371,11.062760353088379,-0.25259166955947876,13.120562553405762,-24.484193801879883,6.910069465637207,-18.252859115600586,5.827022552490234,-10.454015731811523,6.110466003417969,-12.416996955871582,7.856690406799316,-11.672207832336426,8.747279167175293,-8.43210506439209,7.949739456176758,-7.516104221343994,6.2627105712890625,Angry,angry_01.wav
151.99908088235293,0.16587556898593903,0.0778815895318985,0.05008289425872093,848.6551002101612,1510.9381245457848,0.19074785709381104,0.6332982778549194,0.3197709918022156,0.6593007445335388,0.1543014943599701,0.0493495836853981,0.10479866713285446,0.1522635817527771,0.5198303461074829,0.1707262396812439,0.14317786693572998,0.07315628975629807,-215.15380859375,60.9422607421875,197.68064880371094,15.441621780395508,-33.50319290161133,20.396278381347656,-0.2576534152030945,16.637489318847656,12.593865394592285,9.799358367919922,-5.409290313720703,6.296021461486816,-20.563472747802734,7.004286289215088,-16.087209701538086,5.446221828460693,-12.909337043762207,4.9540581703186035,-17.631359100341797,6.344033241271973,-17.051904678344727,4.97947883605957,-10.389249801635742,5.427932262420654,-10.571125984191895,6.8984527587890625,Angry,angry_02.wav
117.45383522727273,0.14575529098510742,0.07209748774766922,0.06942261688468992,841.9687754506059,1353.1114303234012,0.540478527545929,0.4274260401725769,0.15222397446632385,0.09382732212543488,0.21213123202323914,0.10578292608261108,0.1574256420135498,0.22358384728431702,0.5100112557411194,0.31777718663215637,0.18313920497894287,0.2436419129371643,-249.62722778320312,47.151145935058594,192.94192504882812,21.906436920166016,-4.624313831329346,24.567007064819336,-19.286800384521484,16.081911087036133,9.499124526977539,13.685834884643555,12.071374893188477,9.74687385559082,0.522210955619812,11.014562606811523,-0.8802356123924255,11.062338829040527,0.17008653283119202,11.816848754882812,-0.05371879041194916,9.943758964538574,4.111268520355225,12.954456329345703,1.6509805917739868,9.601543426513672,-1.4532790184020996,10.882683753967285,Angry,angry_03.wav
135.99917763157896,0.14611823856830597,0.05221221596002579,0.043097444282945735,661.4194949158016,1100.4301417151162,0.18572433292865753,0.291898638010025,0.11418944597244263,0.1824599802494049,0.292440801858902,0.24885369837284088,0.5192127823829651,0.2979545593261719,0.4742313027381897,0.2633868455886841,0.12925192713737488,0.1923193335533142,-256.20977783203125,39.71798324584961,222.30462646484375,16.96680450439453,7.875466346740723,23.713716506958008,-8.500537872314453,9.605128288269043,24.8072452545166,14.334855079650879,-1.0471781492233276,7.298635959625244,-25.6290340423584,7.710814476013184,-9.284125328063965,6.797797679901123,-3.7423651218414307,8.159303665161133,-3.6824052333831787,9.324092864990234,0.06564033031463623,10.392659187316895,-1.0116004943847656,8.368428230285645,-9.359219551086426,9.166082382202148,Angry,angry_04.wav
123.046875,0.11944811791181564,0.06019926443696022,0.05802219597868217,911.4719898001764,1570.6635515079943,0.0706145316362381,0.09394961595535278,0.04909208416938782,0.14986178278923035,0.237815722823143,0.7357107996940613,0.5445878505706787,0.10380362719297409,0.035854119807481766,0.0765773132443428,0.03234236314892769,0.02214503102004528,-243.2911376953125,46.15681838989258,175.07028198242188,13.951244354248047,-21.359071731567383,22.036861419677734,-3.7262279987335205,14.357016563415527,4.062804698944092,14.129571914672852,-14.387711524963379,7.8324456214904785,-26.306583404541016,8.889105796813965,-5.171506404876709,7.126368999481201,7.915644645690918,6.538589000701904,-7.225992679595947,6.571918964385986,-1.1947758197784424,5.698225498199463,0.5256144404411316,6.5174560546875,-13.992086410522461,5.594295978546143,Angry,angry_05.wav
123.046875,0.0704546719789505,0.05648326128721237,0.07311954941860466,972.8351727173759,1514.9860328851744,0.3513975739479065,0.3856619894504547,0.44847142696380615,0.29981911182403564,0.2192319631576538,0.2806181013584137,0.1727573722600937,0.12393086403608322,0.2747819721698761,0.20319876074790955,0.26546499133110046,0.41242343187332153,-310.5466003417969,79.18611907958984,186.02577209472656,37.55721664428711,-23.757661819458008,46.21769332885742,-22.35084342956543,27.308427810668945,15.563414573669434,17.84616470336914,18.28538703918457,12.868759155273438,-3.37328839302063,16.574491500854492,-6.5683088302612305,10.003994941711426,-3.4909474849700928,8.71741008758545,-11.997808456420898,9.190070152282715,-9.41062068939209,8.373868942260742,-3.1500039100646973,7.187316417694092,-6.475300312042236,6.2605743408203125,Angry,angry_06.wav
107.666015625,0.10869883745908737,0.0641254410147667,0.04588783914728682,764.3098096363739,1329.0326353561047,0.38205230236053467,0.620212972164154,0.2919607162475586,0.7041494250297546,0.20784297585487366,0.06811203807592392,0.1342121958732605,0.3364834487438202,0.1532316952943802,0.1867043823003769,0.5226041674613953,0.1600184142589569,-251.27964782714844,75.49609375,200.34103393554688,19.60083770751953,-6.958889961242676,23.713178634643555,-5.518787860870361,20.74449348449707,8.725050926208496,15.617289543151855,3.9651525020599365,8.385777473449707,-12.376742362976074,7.850133895874023,-14.840676307678223,5.943091869354248,-12.58449649810791,7.146951675415039,-11.126236915588379,5.33266019821167,-7.3917059898376465,6.462425708770752,-0.4124859869480133,7.283566951751709,-5.58466100692749,5.407321929931641,Angry,angry_07.wav
129.19921875,0.16505862772464752,0.05145924165844917,0.04437076065891473,662.752102192663,1081.0419126998547,0.33812662959098816,0.5769843459129333,0.3761187791824341,0.7521244883537292,0.2899667024612427,0.039300501346588135,0.14640086889266968,0.5571295619010925,0.12501172721385956,0.23381662368774414,0.5759310722351074,0.15643037855625153,-235.17437744140625,37.238197326660156,234.50930786132812,14.447214126586914,-5.3795037269592285,18.66336441040039,-14.179560661315918,14.912114143371582,19.110509872436523,8.924649238586426,-6.2179999351501465,8.467560768127441,-23.34303092956543,6.465305328369141,-7.861959457397461,5.865789890289307,-1.9904552698135376,5.841141223907471,-11.87356948852539,4.657435417175293,-11.499388694763184,5.354806900024414,-7.482880592346191,4.928582191467285,-10.615482330322266,5.594072341918945,Angry,angry_08.wav
143.5546875,0.1055111214518547,0.04801858961582184,0.04236275133236434,753.1571652359166,1326.3201194585756,0.2774912714958191,0.6157176494598389,0.24931366741657257,0.21912123262882233,0.1657690554857254,0.2477407455444336,0.23934383690357208,0.405181884765625,0.44366616010665894,0.3647209405899048,0.37241852283477783,0.2590484917163849,-251.39108276367188,55.71311569213867,195.7867431640625,24.435510635375977,7.394334316253662,21.56077766418457,-1.7632880210876465,19.057348251342773,7.681610107421875,13.458780288696289,4.615055084228516,8.108329772949219,-11.77703857421875,9.443995475769043,0.17973698675632477,8.344861030578613,2.1937174797058105,8.032310485839844,-4.751436233520508,8.075098991394043,-5.184168338775635,9.791302680969238,-1.654076337814331,9.384377479553223,-0.9369623064994812,9.091886520385742,Angry,angry_09.wav
103.359375,0.12639039754867554,0.07648847997188568,0.05140693132267442,890.1411115510916,1554.3216865007269,0.08211563527584076,0.22468110918998718,0.23460139334201813,0.4145907163619995,0.17147675156593323,0.12816990911960602,0.27050143480300903,0.30851587653160095,0.20062953233718872,0.11579480022192001,0.16598670184612274,0.059242356568574905,-270.0320129394531,61.362159729003906,162.8311004638672,29.42887306213379,-14.001456260681152,27.722164154052734,-8.048778533935547,14.675639152526855,6.631613254547119,9.954710960388184,-14.291666984558105,10.166096687316895,-21.535404205322266,9.957062721252441,-14.739914894104004,7.926531791687012,-11.179388999938965,6.107903003692627,-14.21377182006836,6.667962074279785,-9.989473342895508,9.22177791595459,-5.311078071594238,13.899057388305664,-7.828411102294922,13.684017181396484,Angry,angry_10.wav
80.74951171875,0.1988961100578308,0.05529378354549408,0.034164546996124034,632.98050164701,1155.5901957667152,0.38795143365859985,0.8034244179725647,0.34268951416015625,0.11373289674520493,0.040581103414297104,0.03115130215883255,0.033612485975027084,0.1762889325618744,0.44136613607406616,0.2161032259464264,0.11442423611879349,0.18781748414039612,-244.05484008789062,25.02613067626953,216.59825134277344,14.662111282348633,-9.446151733398438,13.903179168701172,-14.077919006347656,16.69609832763672,29.446523666381836,7.690110206604004,0.10031946748495102,6.71430778503418,-23.300769805908203,5.739315032958984,-12.846365928649902,6.501743316650391,-6.101871967315674,5.555736541748047,-9.993629455566406,4.042758941650391,-8.924858093261719,3.9932570457458496,-7.252510070800781,4.6578369140625,-11.294463157653809,4.6007914543151855,Angry,angry_11.wav
129.19921875,0.09793829172849655,0.05304915830492973,0.05667620518410853,986.4422206061888,1612.6699900072674,0.08169646561145782,0.3118935823440552,0.22767268121242523,0.46579083800315857,0.11833827197551727,0.07759547233581543,0.20030651986598969,0.06600680947303772,0.09623754024505615,0.14202168583869934,0.3820163607597351,0.10805705189704895,-275.23101806640625,56.5601692199707,162.2091064453125,17.66484260559082,-7.230770111083984,29.896163940429688,-6.956470489501953,9.77000617980957,0.3241499662399292,12.45654010772705,-14.63601303100586,9.949616432189941,-22.50528335571289,8.279478073120117,-13.841145515441895,9.02000617980957,-10.733047485351562,11.628204345703125,-9.114630699157715,11.761334419250488,-8.646698951721191,9.726101875305176,-6.852317810058594,9.097062110900879,-7.079256534576416,15.477014541625977,Angry,angry_12.wav
143.5546875,0.1795777976512909,0.05269690603017807,0.05796920421511628,739.9485907437537,1189.4674327761627,0.20249207317829132,0.5611153244972229,0.16198723018169403,0.12355836480855942,0.0470857173204422,0.04776609688997269,0.0464966781437397,0.0725691169500351,0.20622478425502777,0.17921969294548035,0.5799201130867004,0.13903090357780457,-229.76235961914062,26.22083282470703,216.35244750976562,11.282522201538086,-9.32324504852295,14.953783988952637,-17.541030883789062,9.647117614746094,16.496082305908203,7.056865692138672,-3.3962504863739014,7.5251383781433105,-9.948657035827637,5.764590740203857,2.6097073554992676,6.210760593414307,1.4497102499008179,7.209526062011719,-12.193071365356445,6.891188621520996,-15.521720886230469,7.4767608642578125,-8.620210647583008,8.743430137634277,-3.2060604095458984,9.283391952514648,Angry,angry_13.wav
161.4990234375,0.14127250015735626,0.07870008051395416,0.03081660307655039,579.2885009509941,1043.6592705305231,0.21464796364307404,0.3398198187351227,0.33277440071105957,0.48581960797309875,0.5089275240898132,0.2978205680847168,0.2396063208580017,0.18095992505550385,0.3235243856906891,0.3136313259601593,0.3102862238883972,0.3283623158931732,-262.3038635253906,45.105934143066406,207.39999389648438,33.87729263305664,11.469841957092285,16.607017517089844,-11.203391075134277,7.669431686401367,30.029857635498047,11.896038055419922,8.86662483215332,11.000377655029297,-16.571802139282227,7.627516746520996,-5.967441082000732,9.2976713180542,0.1014278456568718,7.239931583404541,-5.474426746368408,5.24657678604126,-1.7166835069656372,6.045221328735352,3.020242929458618,6.225372791290283,-1.1490930318832397,6.330043792724609,Angry,angry_14.wav
123.046875,0.12424340099096298,0.04585088789463043,0.04322083938953488,736.9309387069878,1355.6820607739826,0.36860525608062744,0.29398617148399353,0.2816329002380371,0.5238043665885925,0.3283308744430542,0.30594852566719055,0.4933103024959564,0.41549447178840637,0.2960634231567383,0.16281720995903015,0.22666721045970917,0.18915830552577972,-224.24728393554688,42.035675048828125,216.4756317138672,13.137316703796387,-16.011476516723633,21.19643211364746,-4.953671932220459,15.12590217590332,23.415800094604492,10.35123348236084,0.17798712849617004,7.439969062805176,-10.324407577514648,6.516507148742676,-1.5990798473358154,6.2649760246276855,-6.530644416809082,6.015111446380615,-12.108253479003906,5.717979431152344,-7.9171671867370605,5.6549906730651855,-6.023674011230469,4.776614665985107,-7.591544151306152,5.523874282836914,Angry,angry_15.wav
78.30255681818181,0.10951868444681168,0.05159009248018265,0.04591849866763566,596.7532267196951,831.4987963299419,0.17002131044864655,0.5006755590438843,0.2132950723171234,0.37730371952056885,0.21611668169498444,0.18608367443084717,0.1013290137052536,0.08966470509767532,0.20237821340560913,0.16006019711494446,0.38371723890304565,0.13649684190750122,-306.23675537109375,27.123369216918945,200.35498046875,16.33730125427246,34.5532112121582,13.820343971252441,-21.464092254638672,8.799114227294922,-3.5454177856445312,11.828675270080566,-8.632649421691895,9.544276237487793,-26.779329299926758,7.623644828796387,-21.477243423461914,6.90208625793457,-10.225356101989746,6.3794941902160645,-9.861069679260254,5.534862995147705,-6.285359859466553,6.739290237426758,2.610692262649536,7.859720706939697,2.0160512924194336,7.1202263832092285,Calm,calm_01.wav
143.5546875,0.19801349937915802,0.05082547664642334,0.041725336119186045,586.2336392094962,832.4168786337209,0.15365836024284363,0.05422274023294449,0.11436822265386581,0.3295859694480896,0.19590339064598083,0.5653122067451477,0.1799258440732956,0.28868889808654785,0.21636813879013062,0.1713520735502243,0.32339686155319214,0.12911544740200043,-253.99868774414062,22.652076721191406,222.72320556640625,10.48816204071045,16.493146896362305,14.787958145141602,-9.36726188659668,8.399822235107422,18.157512664794922,7.162084579467773,-11.344965934753418,9.233725547790527,-26.555641174316406,9.692648887634277,-8.21499252319336,6.727943420410156,-6.3994975090026855,6.675019264221191,-11.822681427001953,6.848500728607178,-2.095343828201294,6.583307266235352,-0.40173694491386414,8.131673812866211,-12.133544921875,7.767411231994629,Calm,calm_02.wav
99.38401442307692,0.13607068359851837,0.05999969318509102,0.04544687197189923,634.1307316184598,915.5784429505813,0.23166868090629578,0.37468740344047546,0.16964520514011383,0.4077167809009552,0.14127196371555328,0.22762297093868256,0.07727250456809998,0.1398565024137497,0.4788639545440674,0.1223716288805008,0.10257888585329056,0.22874131798744202,-280.8239440917969,34.28901672363281,206.91123962402344,18.15422248840332,29.075485229492188,17.9086856842041,-20.731700897216797,10.09756851196289,1.8118709325790405,9.217046737670898,-4.4491190910339355,7.601629257202148,-22.23699378967285,9.266290664672852,-18.622821807861328,7.263045787811279,-14.568286895751953,7.671817779541016,-16.46917724609375,7.1294684410095215,-9.32280158996582,8.056600570678711,-2.0034523010253906,7.348427772521973,-5.177305221557617,7.305359363555908,Calm,calm_03.wav
92.28515625,0.11467859894037247,0.06978421658277512,0.04003679142441861,561.9700481945843,758.6531386264535,0.2630428373813629,0.383521169424057,0.18932661414146423,0.2385498285293579,0.25091353058815,0.6075431108474731,0.28403541445732117,0.2318369746208191,0.36535459756851196,0.16966888308525085,0.16106478869915009,0.11698984354734421,-314.5160217285156,51.11381149291992,191.62571716308594,42.976776123046875,62.2436408996582,13.553372383117676,-2.764883518218994,16.064083099365234,-3.979477882385254,10.99213695526123,-6.047700881958008,9.428389549255371,-19.355308532714844,8.455206871032715,-16.930484771728516,6.29757022857666,-2.599660873413086,5.304827690124512,1.3000329732894897,5.976736545562744,-6.627710819244385,4.768063545227051,-12.417658805847168,5.157785415649414,-10.734633445739746,5.766477584838867,Calm,calm_04.wav
123.046875,0.09643357247114182,0.059543367475271225,0.038189649951550386,514.7229426325729,668.2136855014535,0.08527897298336029,0.431351900100708,0.5427865386009216,0.15595586597919464,0.14547842741012573,0.0500175766646862,0.0290856771171093,0.09614243358373642,0.21638883650302887,0.6037808656692505,0.17322255671024323,0.05238013342022896,-341.0108947753906,34.524478912353516,177.5067901611328,24.711685180664062,61.75851058959961,13.082015037536621,-2.7286949157714844,11.266085624694824,-9.649073600769043,8.58184814453125,-7.120556354522705,8.126195907592773,-13.326550483703613,5.351123332977295,-18.06388282775879,7.1586503982543945,-17.76980972290039,6.277467250823975,-16.468671798706055,5.991636276245117,-13.579666137695312,7.4323015213012695,-8.402520179748535,8.8397855758667,-3.390874147415161,8.313584327697754,Calm,calm_05.wav
69.83741554054055,0.1255165934562683,0.04624072089791298,0.035065785489341084,527.5698014833963,749.5557776162791,0.09972988069057465,0.1593085527420044,0.15886139869689941,0.37604573369026184,0.13183541595935822,0.11116351932287216,0.19194288551807404,0.1701468825340271,0.3093947768211365,0.30630338191986084,0.8012384176254272,0.2993488311767578,-313.4283447265625,26.892873764038086,226.22938537597656,11.566311836242676,51.356510162353516,13.798806190490723,-15.480236053466797,7.7212066650390625,2.552192449569702,6.647120475769043,2.3094136714935303,6.307994365692139,-18.13078498840332,7.241801738739014,-16.365047454833984,5.430469512939453,-10.876839637756348,5.434576511383057,-7.694521427154541,5.830572605133057,-7.617526054382324,5.090665817260742,-10.646591186523438,5.364264965057373,-13.835501670837402,5.378093242645264,Calm,calm_06.wav
95.703125,0.11898626387119293,0.04972771182656288,0.03622516957364341,470.24666566766405,681.884765625,0.3877457082271576,0.221338152885437,0.2722010314464569,0.11457635462284088,0.209239661693573,0.4698161780834198,0.1803133487701416,0.20193538069725037,0.21691478788852692,0.3820350766181946,0.372612863779068,0.22383342683315277,-302.0711669921875,26.265989303588867,193.72682189941406,16.05463409423828,72.10459899902344,16.91873550415039,2.304722785949707,12.787311553955078,-5.787474632263184,7.792273998260498,-3.585677146911621,7.142078876495361,-8.972184181213379,9.069432258605957,-9.22439956665039,7.125271320343018,-4.863626480102539,6.435459613800049,-4.472980499267578,7.12717342376709,-6.059142589569092,7.6757893562316895,-5.265403747558594,6.816790580749512,-3.941267251968384,7.88899040222168,Calm,calm_07.wav
52.734375,0.08445586264133453,0.04283646121621132,0.03871767502422481,520.4464442460729,735.9765057231104,0.16538511216640472,0.26328784227371216,0.22735221683979034,0.49445298314094543,0.18962547183036804,0.18025214970111847,0.07138841599225998,0.2058744728565216,0.4250090718269348,0.1993638575077057,0.3084631562232971,0.11859270185232162,-344.2851867675781,29.664066314697266,194.7925567626953,18.625629425048828,61.66474151611328,14.582072257995605,-1.1143896579742432,10.404735565185547,-3.4319605827331543,7.358608722686768,-6.518808364868164,8.60107707977295,-15.126385688781738,7.459545612335205,-11.731926918029785,7.747779369354248,-4.588437080383301,7.395981788635254,-4.0413970947265625,6.260501861572266,-6.078243255615234,7.584794998168945,-9.779814720153809,8.657648086547852,-13.704117774963379,8.085287094116211,Calm,calm_08.wav
69.83741554054055,0.12296528369188309,0.07155497372150421,0.037546178536821705,569.6503264683347,841.2555073582848,0.25557366013526917,0.26384976506233215,0.4428194761276245,0.2957247793674469,0.10779036581516266,0.18319986760616302,0.18930621445178986,0.3877424895763397,0.453665554523468,0.1714238077402115,0.21136300265789032,0.10331463813781738,-282.525634765625,32.993309020996094,179.9033966064453,23.260730743408203,36.35023498535156,15.545622825622559,-8.913325309753418,10.098712921142578,8.687732696533203,9.607088088989258,2.2178444862365723,11.211255073547363,-18.502933502197266,9.234472274780273,-17.791179656982422,6.309035301208496,-9.640942573547363,6.7003865242004395,-13.463160514831543,8.690768241882324,-18.346837997436523,8.82118034362793,-13.451404571533203,9.710347175598145,-5.509805202484131,9.373818397521973,Calm,calm_09.wav
92.28515625,0.17587397992610931,0.06615263968706131,0.03535724018895349,494.44074176105784,708.2838049600291,0.03452266752719879,0.01573547162115574,0.10730177164077759,0.41310742497444153,0.21781635284423828,0.41243162751197815,0.16750727593898773,0.20738953351974487,0.3046429753303528,0.20900604128837585,0.42680901288986206,0.13245421648025513,-289.0906066894531,21.707304000854492,212.0061798095703,14.111815452575684,50.85691452026367,11.04023551940918,-12.040641784667969,6.999183177947998,-0.8625741004943848,7.645480155944824,-3.4896128177642822,5.134170055389404,-17.13609504699707,6.995451927185059,-13.216415405273438,5.578256607055664,-8.603095054626465,5.641088485717773,-15.184392929077148,6.520798683166504,-18.092233657836914,5.988029479980469,-16.149028778076172,6.890124797821045,-16.485666275024414,6.048858642578125,Calm,calm_10.wav
71.77734375,0.1707773059606552,0.045555856078863144,0.03859655099321706,575.0224058699151,920.0520076308139,0.18785344064235687,0.6566080451011658,0.17654289305210114,0.12263132631778717,0.2348358929157257,0.2945132255554199,0.5474709272384644,0.29149746894836426,0.3921473026275635,0.11786925047636032,0.07717563956975937,0.04563107714056969,-266.08111572265625,22.811565399169922,230.07891845703125,10.318406105041504,29.057743072509766,13.52823543548584,-17.98175811767578,8.552454948425293,14.567841529846191,7.871172904968262,7.8505730628967285,6.617895126342773,-17.759004592895508,6.811313629150391,-9.653711318969727,7.677290439605713,-5.610941410064697,7.656671524047852,-11.970258712768555,6.988475799560547,-13.608328819274902,6.61624813079834,-6.702463150024414,7.102738380432129,-4.550518035888672,6.6108527183532715,Calm,calm_11.wav
117.45383522727273,0.14686648547649384,0.05999090149998665,0.04021923449612403,570.3084085201077,842.8162472747093,0.45998015999794006,0.11611078679561615,0.12754909694194794,0.44631797075271606,0.13153904676437378,0.14320406317710876,0.06253237277269363,0.23812097311019897,0.594701886177063,0.19465093314647675,0.10849834233522415,0.1342972069978714,-272.2970886230469,25.77088165283203,210.6344451904297,13.017602920532227,22.42198371887207,13.054767608642578,-8.619800567626953,7.553187370300293,17.91587257385254,7.371273994445801,-3.816523313522339,9.256904602050781,-23.127031326293945,6.992884635925293,-14.19351577758789,7.416982173919678,-10.422127723693848,6.866123199462891,-13.682511329650879,5.313107967376709,-9.092761039733887,5.901369571685791,-5.499349117279053,5.864275932312012,-9.480770111083984,7.211841583251953,Calm,calm_12.wav
198.76802884615384,0.10519351065158844,0.06708943843841553,0.03595907521802326,574.745141150171,803.6224791061046,0.17794641852378845,0.4810660481452942,0.24673447012901306,0.39002618193626404,0.21791234612464905,0.5187627077102661,0.3133324682712555,0.10086667537689209,0.032620109617710114,0.04777611419558525,0.049107711762189865,0.018494201824069023,-317.8041687011719,48.87282943725586,171.10067749023438,30.26466941833496,36.71662521362305,23.21274757385254,-8.669570922851562,15.089693069458008,0.9685736298561096,10.44538402557373,-9.110453605651855,9.530707359313965,-25.206758499145508,8.329527854919434,-17.93338394165039,5.742606163024902,-8.095179557800293,6.431180000305176,-13.175743103027344,5.473991394042969,-16.158784866333008,6.516631126403809,-11.078960418701172,6.759093284606934,-10.644575119018555,5.83436393737793,Calm,calm_13.wav
