,tempo,tempo,rms_mean,rms_mean,spectral_centroid_mean,spectral_centroid_mean,chroma_peak,chroma_peak
,mean,std,mean,std,mean,std,mean,std
emotion,,,,,,,,
Angry,127.79527630149697,20.577868968911183,0.13591111749410628,0.03359063599561492,774.7792052639086,128.52756652852077,0.5861735284328461,0.11977666233209291
Calm,102.95523585182303,36.958407046704764,0.13098489940166474,0.031086801755677813,552.2875521538889,51.633098185248116,0.5313432256380717,0.10915538626144959
Happy,122.71340953849251,39.72072560328162,0.16822203745444617,0.02773812199914967,851.8496566888384,184.4238362366306,0.49225087761878966,0.11153383456136422
Sad,122.28750353899001,37.25107611035652,0.13610201328992844,0.035681093068409296,578.2728110257563,110.14992024356492,0.5680475314458211,0.12226953445388701
